"Plot Title: HS"
"#","Date Time, GMT-07:00","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","rainfall, inches (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
4841,06/27/11 12:25:50 PM,3.01,,,,,
4842,06/27/11 12:25:51 PM,3.01,,,,,
4843,06/27/11 12:25:52 PM,3.01,,,,,
4844,06/27/11 12:25:53 PM,3.01,,,,,
4845,06/27/11 12:25:54 PM,3.01,,,,,
4846,06/27/11 12:25:55 PM,3.01,,,,,
4847,06/27/11 12:25:56 PM,3.01,,,,,
4848,06/27/11 12:25:57 PM,3.01,,,,,
4849,06/27/11 12:25:58 PM,3.01,,,,,
4850,06/27/11 12:25:59 PM,3.01,,,,,
4851,06/27/11 12:26:00 PM,3.01,,,,,
4852,06/27/11 12:26:01 PM,3.01,,,,,
4853,06/27/11 12:26:02 PM,3.01,,,,,
4854,06/27/11 12:26:03 PM,3.01,,,,,
4855,06/27/11 12:26:04 PM,3.01,,,,,
4856,06/27/11 12:26:05 PM,3.01,,,,,
4857,06/27/11 12:26:06 PM,3.01,,,,,
4858,06/27/11 12:26:07 PM,3.01,,,,,
4859,06/27/11 12:26:08 PM,3.01,,,,,
4860,06/27/11 12:26:09 PM,3.01,,,,,
4861,06/27/11 12:26:10 PM,3.01,,,,,
4862,06/27/11 12:26:11 PM,3.01,,,,,
4863,06/27/11 12:26:12 PM,3.01,,,,,
4864,06/27/11 12:26:13 PM,3.01,,,,,
4865,06/27/11 12:26:14 PM,3.01,,,,,
4866,06/27/11 12:26:15 PM,3.01,,,,,
4867,06/27/11 12:26:16 PM,3.01,,,,,
4868,06/27/11 12:26:17 PM,3.01,,,,,
4869,06/27/11 12:26:18 PM,3.01,,,,,
4870,06/27/11 12:26:19 PM,3.01,,,,,
4871,06/27/11 12:26:20 PM,3.01,,,,,
4872,06/27/11 12:26:21 PM,3.01,,,,,
4873,06/27/11 12:26:22 PM,3.01,,,,,
4874,06/27/11 12:26:23 PM,3.01,,,,,
4875,06/27/11 12:26:24 PM,3.01,,,,,
4876,06/27/11 12:26:25 PM,3.01,,,,,
4877,06/27/11 12:26:26 PM,3.01,,,,,
4878,06/27/11 12:26:27 PM,3.01,,,,,
4879,06/27/11 12:26:28 PM,3.01,,,,,
4880,06/27/11 12:26:29 PM,3.01,,,,,
4881,06/27/11 12:26:30 PM,3.01,,,,,
4882,06/27/11 12:26:31 PM,3.01,,,,,
4883,06/27/11 12:26:32 PM,3.01,,,,,
4884,06/27/11 12:26:33 PM,3.01,,,,,
4885,06/27/11 12:26:34 PM,3.01,,,,,
4886,06/27/11 12:26:35 PM,3.01,,,,,
4887,06/27/11 12:26:36 PM,3.01,,,,,
4888,06/27/11 12:26:37 PM,3.01,,,,,
4889,06/27/11 12:26:38 PM,3.01,,,,,
4890,06/27/11 12:26:39 PM,3.01,,,,,
4891,06/27/11 12:26:40 PM,3.01,,,,,
4892,06/27/11 12:26:41 PM,3.01,,,,,
4893,06/27/11 12:26:42 PM,3.01,,,,,
4894,06/27/11 12:26:43 PM,3.01,,,,,
4895,06/27/11 12:26:44 PM,3.01,,,,,
4896,06/27/11 12:26:45 PM,3.01,,,,,
4897,06/27/11 12:26:46 PM,3.01,,,,,
4898,06/27/11 12:26:47 PM,3.01,,,,,
4899,06/27/11 12:26:48 PM,3.01,,,,,
4900,06/27/11 12:26:49 PM,3.01,,,,,
4901,06/27/11 12:26:50 PM,3.01,,,,,
4902,06/27/11 12:26:51 PM,3.01,,,,,
4903,06/27/11 12:26:52 PM,3.01,,,,,
4904,06/27/11 12:26:53 PM,3.01,,,,,
4905,06/27/11 12:26:54 PM,3.01,,,,,
4906,06/27/11 12:26:55 PM,3.01,,,,,
4907,06/27/11 12:26:56 PM,3.01,,,,,
4908,06/27/11 12:26:57 PM,3.01,,,,,
4909,06/27/11 12:26:58 PM,3.01,,,,,
4910,06/27/11 12:26:59 PM,3.01,,,,,
4911,06/27/11 12:27:00 PM,3.01,,,,,
4912,06/27/11 12:27:01 PM,3.01,,,,,
4913,06/27/11 12:27:02 PM,3.01,,,,,
4914,06/27/11 12:27:03 PM,3.01,,,,,
4915,06/27/11 12:27:04 PM,3.01,,,,,
4916,06/27/11 12:27:05 PM,3.01,,,,,
4917,06/27/11 12:27:06 PM,3.01,,,,,
4918,06/27/11 12:27:07 PM,3.01,,,,,
4919,06/27/11 12:27:08 PM,3.01,,,,,
4920,06/27/11 12:27:09 PM,3.01,,,,,
4921,06/27/11 12:27:10 PM,3.01,,,,,
4922,06/27/11 12:27:11 PM,3.01,,,,,
4923,06/27/11 12:27:12 PM,3.01,,,,,
4924,06/27/11 12:27:13 PM,3.01,,,,,
4925,06/27/11 12:27:14 PM,3.01,,,,,
4926,06/27/11 12:27:15 PM,3.01,,,,,
4927,06/27/11 12:27:16 PM,3.01,,,,,
4928,06/27/11 12:27:17 PM,3.01,,,,,
4929,06/27/11 12:27:18 PM,3.01,,,,,
4930,06/27/11 12:27:19 PM,3.01,,,,,
4931,06/27/11 12:27:20 PM,3.01,,,,,
4932,06/27/11 12:27:21 PM,3.01,,,,,
4933,06/27/11 12:27:22 PM,3.01,,,,,
4934,06/27/11 12:27:23 PM,3.01,,,,,
4935,06/27/11 12:27:24 PM,3.01,,,,,
4936,06/27/11 12:27:25 PM,3.01,,,,,
4937,06/27/11 12:27:26 PM,3.01,,,,,
4938,06/27/11 12:27:27 PM,3.01,,,,,
4939,06/27/11 12:27:28 PM,3.01,,,,,
4940,06/27/11 12:27:29 PM,3.01,,,,,
4941,06/27/11 12:27:30 PM,3.01,,,,,
4942,06/27/11 12:27:31 PM,3.01,,,,,
4943,06/27/11 12:27:32 PM,3.01,,,,,
4944,06/27/11 12:27:33 PM,3.01,,,,,
4945,06/27/11 12:27:34 PM,3.01,,,,,
4946,06/27/11 12:27:35 PM,3.01,,,,,
4947,06/27/11 12:27:36 PM,3.01,,,,,
4948,06/27/11 12:27:37 PM,3.01,,,,,
4949,06/27/11 12:27:38 PM,3.01,,,,,
4950,06/27/11 12:27:39 PM,3.01,,,,,
4951,06/27/11 12:27:40 PM,3.01,,,,,
4952,06/27/11 12:27:41 PM,3.01,,,,,
4953,06/27/11 12:27:42 PM,3.01,,,,,
4954,06/27/11 12:27:43 PM,3.01,,,,,
4955,06/27/11 12:27:44 PM,3.01,,,,,
4956,06/27/11 12:27:45 PM,3.01,,,,,
4957,06/27/11 12:27:46 PM,3.01,,,,,
4958,06/27/11 12:27:47 PM,3.01,,,,,
4959,06/27/11 12:27:48 PM,3.01,,,,,
4960,06/27/11 12:27:49 PM,3.01,,,,,
4961,06/27/11 12:27:50 PM,3.01,,,,,
4962,06/27/11 12:27:51 PM,3.01,,,,,
4963,06/27/11 12:27:52 PM,3.01,,,,,
4964,06/27/11 12:27:53 PM,3.01,,,,,
4965,06/27/11 12:27:54 PM,3.01,,,,,
4966,06/27/11 12:27:55 PM,3.01,,,,,
4967,06/27/11 12:27:56 PM,3.01,,,,,
4968,06/27/11 12:27:57 PM,3.01,,,,,
4969,06/27/11 12:27:58 PM,3.01,,,,,
4970,06/27/11 12:27:59 PM,3.01,,,,,
4971,06/27/11 12:28:00 PM,3.01,,,,,
4972,06/27/11 12:28:01 PM,3.01,,,,,
4973,06/27/11 12:28:02 PM,3.01,,,,,
4974,06/27/11 12:28:03 PM,3.01,,,,,
4975,06/27/11 12:28:04 PM,3.01,,,,,
4976,06/27/11 12:28:05 PM,3.01,,,,,
4977,06/27/11 12:28:06 PM,3.01,,,,,
4978,06/27/11 12:28:07 PM,3.01,,,,,
4979,06/27/11 12:28:08 PM,3.01,,,,,
4980,06/27/11 12:28:09 PM,3.01,,,,,
4981,06/27/11 12:28:10 PM,3.01,,,,,
4982,06/27/11 12:28:11 PM,3.01,,,,,
4983,06/27/11 12:28:12 PM,3.01,,,,,
4984,06/27/11 12:28:13 PM,3.01,,,,,
4985,06/27/11 12:28:14 PM,3.01,,,,,
4986,06/27/11 12:28:15 PM,3.01,,,,,
4987,06/27/11 12:28:16 PM,3.01,,,,,
4988,06/27/11 12:28:17 PM,3.01,,,,,
4989,06/27/11 12:28:18 PM,3.01,,,,,
4990,06/27/11 12:28:19 PM,3.01,,,,,
4991,06/27/11 12:28:20 PM,3.01,,,,,
4992,06/27/11 12:28:21 PM,3.01,,,,,
4993,06/27/11 12:28:22 PM,3.01,,,,,
4994,06/27/11 12:28:23 PM,3.01,,,,,
4995,06/27/11 12:28:24 PM,3.01,,,,,
4996,06/27/11 12:28:25 PM,3.01,,,,,
4997,06/27/11 12:28:26 PM,3.01,,,,,
4998,06/27/11 12:28:27 PM,3.01,,,,,
4999,06/27/11 12:28:28 PM,3.01,,,,,
5000,06/27/11 12:28:29 PM,3.01,,,,,
5001,06/27/11 12:28:30 PM,3.01,,,,,
5002,06/27/11 12:28:31 PM,3.01,,,,,
5003,06/27/11 12:28:32 PM,3.01,,,,,
5004,06/27/11 12:28:33 PM,3.01,,,,,
5005,06/27/11 12:28:34 PM,3.01,,,,,
5006,06/27/11 12:28:35 PM,3.01,,,,,
5007,06/27/11 12:28:36 PM,3.01,,,,,
5008,06/27/11 12:28:37 PM,3.01,,,,,
5009,06/27/11 12:28:38 PM,3.01,,,,,
5010,06/27/11 12:28:39 PM,3.01,,,,,
5011,06/27/11 12:28:40 PM,3.01,,,,,
5012,06/27/11 12:28:41 PM,3.01,,,,,
5013,06/27/11 12:28:42 PM,3.01,,,,,
5014,06/27/11 12:28:43 PM,3.01,,,,,
5015,06/27/11 12:28:44 PM,3.01,,,,,
5016,06/27/11 12:28:45 PM,3.01,,,,,
5017,06/27/11 12:28:46 PM,3.01,,,,,
5018,06/27/11 12:28:47 PM,3.01,,,,,
5019,06/27/11 12:28:48 PM,3.01,,,,,
5020,06/27/11 12:28:49 PM,3.01,,,,,
5021,06/27/11 12:28:50 PM,3.01,,,,,
5022,06/27/11 12:28:51 PM,3.01,,,,,
5023,06/27/11 12:28:52 PM,3.01,,,,,
5024,06/27/11 12:28:53 PM,3.01,,,,,
5025,06/27/11 12:28:54 PM,3.01,,,,,
5026,06/27/11 12:28:55 PM,3.01,,,,,
5027,06/27/11 12:28:56 PM,3.01,,,,,
5028,06/27/11 12:28:57 PM,3.01,,,,,
5029,06/27/11 12:28:58 PM,3.01,,,,,
5030,06/27/11 12:28:59 PM,3.01,,,,,
5031,06/27/11 12:29:00 PM,3.01,,,,,
5032,06/27/11 12:29:01 PM,3.01,,,,,
5033,06/27/11 12:29:02 PM,3.01,,,,,
5034,06/27/11 12:29:03 PM,3.01,,,,,
5035,06/27/11 12:29:04 PM,3.01,,,,,
5036,06/27/11 12:29:05 PM,3.01,,,,,
5037,06/27/11 12:29:06 PM,3.01,,,,,
5038,06/27/11 12:29:07 PM,3.01,,,,,
5039,06/27/11 12:29:08 PM,3.01,,,,,
5040,06/27/11 12:29:09 PM,3.01,,,,,
5041,06/27/11 12:29:10 PM,3.01,,,,,
5042,06/27/11 12:29:11 PM,3.01,,,,,
5043,06/27/11 12:29:12 PM,3.01,,,,,
5044,06/27/11 12:29:13 PM,3.01,,,,,
5045,06/27/11 12:29:14 PM,3.01,,,,,
5046,06/27/11 12:29:15 PM,3.01,,,,,
5047,06/27/11 12:29:16 PM,3.01,,,,,
5048,06/27/11 12:29:17 PM,3.01,,,,,
5049,06/27/11 12:29:18 PM,3.01,,,,,
5050,06/27/11 12:29:19 PM,3.01,,,,,
5051,06/27/11 12:29:20 PM,3.01,,,,,
5052,06/27/11 12:29:21 PM,3.01,,,,,
5053,06/27/11 12:29:22 PM,3.01,,,,,
5054,06/27/11 12:29:23 PM,3.01,,,,,
5055,06/27/11 12:29:24 PM,3.01,,,,,
5056,06/27/11 12:29:25 PM,3.01,,,,,
5057,06/27/11 12:29:26 PM,3.01,,,,,
5058,06/27/11 12:29:27 PM,3.01,,,,,
5059,06/27/11 12:29:28 PM,3.01,,,,,
5060,06/27/11 12:29:29 PM,3.01,,,,,
5061,06/27/11 12:29:30 PM,3.01,,,,,
5062,06/27/11 12:29:31 PM,3.01,,,,,
5063,06/27/11 12:29:32 PM,3.01,,,,,
5064,06/27/11 12:29:33 PM,3.01,,,,,
5065,06/27/11 12:29:34 PM,3.01,,,,,
5066,06/27/11 12:29:35 PM,3.01,,,,,
5067,06/27/11 12:29:36 PM,3.01,,,,,
5068,06/27/11 12:29:37 PM,3.01,,,,,
5069,06/27/11 12:29:38 PM,3.01,,,,,
5070,06/27/11 12:29:39 PM,3.01,,,,,
5071,06/27/11 12:29:40 PM,3.01,,,,,
5072,06/27/11 12:29:41 PM,3.01,,,,,
5073,06/27/11 12:29:42 PM,3.01,,,,,
5074,06/27/11 12:29:43 PM,3.01,,,,,
5075,06/27/11 12:29:44 PM,3.01,,,,,
5076,06/27/11 12:29:45 PM,3.01,,,,,
5077,06/27/11 12:29:46 PM,3.01,,,,,
5078,06/27/11 12:29:47 PM,3.01,,,,,
5079,06/27/11 12:29:48 PM,3.01,,,,,
5080,06/27/11 12:29:49 PM,3.01,,,,,
5081,06/27/11 12:29:50 PM,3.01,,,,,
5082,06/27/11 12:29:51 PM,3.01,,,,,
5083,06/27/11 12:29:52 PM,3.01,,,,,
5084,06/27/11 12:29:53 PM,3.01,,,,,
5085,06/27/11 12:29:54 PM,3.01,,,,,
5086,06/27/11 12:29:55 PM,3.01,,,,,
5087,06/27/11 12:29:56 PM,3.01,,,,,
5088,06/27/11 12:29:57 PM,3.01,,,,,
5089,06/27/11 12:29:58 PM,3.01,,,,,
5090,06/27/11 12:29:59 PM,3.01,,,,,
5091,06/27/11 12:30:00 PM,3.01,,,,,
5092,06/27/11 12:30:01 PM,3.01,,,,,
5093,06/27/11 12:30:02 PM,3.01,,,,,
5094,06/27/11 12:30:03 PM,3.01,,,,,
5095,06/27/11 12:30:04 PM,3.01,,,,,
5096,06/27/11 12:30:05 PM,3.01,,,,,
5097,06/27/11 12:30:06 PM,3.01,,,,,
5098,06/27/11 12:30:07 PM,3.01,,,,,
5099,06/27/11 12:30:08 PM,3.01,,,,,
5100,06/27/11 12:30:09 PM,3.01,,,,,
5101,06/27/11 12:30:10 PM,3.01,,,,,
5102,06/27/11 12:30:11 PM,3.01,,,,,
5103,06/27/11 12:30:12 PM,3.01,,,,,
5104,06/27/11 12:30:13 PM,3.01,,,,,
5105,06/27/11 12:30:14 PM,3.01,,,,,
5106,06/27/11 12:30:15 PM,3.01,,,,,
5107,06/27/11 12:30:16 PM,3.01,,,,,
5108,06/27/11 12:30:17 PM,3.01,,,,,
5109,06/27/11 12:30:18 PM,3.01,,,,,
5110,06/27/11 12:30:19 PM,3.01,,,,,
5111,06/27/11 12:30:20 PM,3.01,,,,,
5112,06/27/11 12:30:21 PM,3.01,,,,,
5113,06/27/11 12:30:22 PM,3.01,,,,,
5114,06/27/11 12:30:23 PM,3.01,,,,,
5115,06/27/11 12:30:24 PM,3.01,,,,,
5116,06/27/11 12:30:25 PM,3.01,,,,,
5117,06/27/11 12:30:26 PM,3.01,,,,,
5118,06/27/11 12:30:27 PM,3.01,,,,,
5119,06/27/11 12:30:28 PM,3.01,,,,,
5120,06/27/11 12:30:29 PM,3.01,,,,,
5121,06/27/11 12:30:30 PM,3.01,,,,,
5122,06/27/11 12:30:31 PM,3.01,,,,,
5123,06/27/11 12:30:32 PM,3.01,,,,,
5124,06/27/11 12:30:33 PM,3.01,,,,,
5125,06/27/11 12:30:34 PM,3.01,,,,,
5126,06/27/11 12:30:35 PM,3.01,,,,,
5127,06/27/11 12:30:36 PM,3.01,,,,,
5128,06/27/11 12:30:37 PM,3.01,,,,,
5129,06/27/11 12:30:38 PM,3.01,,,,,
5130,06/27/11 12:30:39 PM,3.01,,,,,
5131,06/27/11 12:30:40 PM,3.01,,,,,
5132,06/27/11 12:30:41 PM,3.01,,,,,
5133,06/27/11 12:30:42 PM,3.01,,,,,
5134,06/27/11 12:30:43 PM,3.01,,,,,
5135,06/27/11 12:30:44 PM,3.01,,,,,
5136,06/27/11 12:30:45 PM,3.01,,,,,
5137,06/27/11 12:30:46 PM,3.01,,,,,
5138,06/27/11 12:30:47 PM,3.01,,,,,
5139,06/27/11 12:30:48 PM,3.01,,,,,
5140,06/27/11 12:30:49 PM,3.01,,,,,
5141,06/27/11 12:30:50 PM,3.01,,,,,
5142,06/27/11 12:30:51 PM,3.01,,,,,
5143,06/27/11 12:30:52 PM,3.01,,,,,
5144,06/27/11 12:30:53 PM,3.01,,,,,
5145,06/27/11 12:30:54 PM,3.01,,,,,
5146,06/27/11 12:30:55 PM,3.01,,,,,
5147,06/27/11 12:30:56 PM,3.01,,,,,
5148,06/27/11 12:30:57 PM,3.01,,,,,
5149,06/27/11 12:30:58 PM,3.01,,,,,
5150,06/27/11 12:30:59 PM,3.01,,,,,
5151,06/27/11 12:31:00 PM,3.01,,,,,
5152,06/27/11 12:31:01 PM,3.01,,,,,
5153,06/27/11 12:31:02 PM,3.01,,,,,
5154,06/27/11 12:31:03 PM,3.01,,,,,
5155,06/27/11 12:31:04 PM,3.01,,,,,
5156,06/27/11 12:31:05 PM,3.01,,,,,
5157,06/27/11 12:31:06 PM,3.01,,,,,
5158,06/27/11 12:31:07 PM,3.01,,,,,
5159,06/27/11 12:31:08 PM,3.01,,,,,
5160,06/27/11 12:31:09 PM,3.01,,,,,
5161,06/27/11 12:31:10 PM,3.01,,,,,
5162,06/27/11 12:31:11 PM,3.01,,,,,
5163,06/27/11 12:31:12 PM,3.01,,,,,
5164,06/27/11 12:31:13 PM,3.01,,,,,
5165,06/27/11 12:31:14 PM,3.01,,,,,
5166,06/27/11 12:31:15 PM,3.01,,,,,
5167,06/27/11 12:31:16 PM,3.01,,,,,
5168,06/27/11 12:31:17 PM,3.01,,,,,
5169,06/27/11 12:31:18 PM,3.01,,,,,
5170,06/27/11 12:31:19 PM,3.01,,,,,
5171,06/27/11 12:31:20 PM,3.01,,,,,
5172,06/27/11 12:31:21 PM,3.01,,,,,
5173,06/27/11 12:31:22 PM,3.01,,,,,
5174,06/27/11 12:31:23 PM,3.01,,,,,
5175,06/27/11 12:31:24 PM,3.01,,,,,
5176,06/27/11 12:31:25 PM,3.01,,,,,
5177,06/27/11 12:31:26 PM,3.01,,,,,
5178,06/27/11 12:31:27 PM,3.01,,,,,
5179,06/27/11 12:31:28 PM,3.01,,,,,
5180,06/27/11 12:31:29 PM,3.01,,,,,
5181,06/27/11 12:31:30 PM,3.01,,,,,
5182,06/27/11 12:31:31 PM,3.01,,,,,
5183,06/27/11 12:31:32 PM,3.01,,,,,
5184,06/27/11 12:31:33 PM,3.01,,,,,
5185,06/27/11 12:31:34 PM,3.01,,,,,
5186,06/27/11 12:31:35 PM,3.01,,,,,
5187,06/27/11 12:31:36 PM,3.01,,,,,
5188,06/27/11 12:31:37 PM,3.01,,,,,
5189,06/27/11 12:31:38 PM,3.01,,,,,
5190,06/27/11 12:31:39 PM,3.01,,,,,
5191,06/27/11 12:31:40 PM,3.01,,,,,
5192,06/27/11 12:31:41 PM,3.01,,,,,
5193,06/27/11 12:31:42 PM,3.01,,,,,
5194,06/27/11 12:31:43 PM,3.01,,,,,
5195,06/27/11 12:31:44 PM,3.01,,,,,
5196,06/27/11 12:31:45 PM,3.01,,,,,
5197,06/27/11 12:31:46 PM,3.01,,,,,
5198,06/27/11 12:31:47 PM,3.01,,,,,
5199,06/27/11 12:31:48 PM,3.01,,,,,
5200,06/27/11 12:31:49 PM,3.01,,,,,
5201,06/27/11 12:31:50 PM,3.01,,,,,
5202,06/27/11 12:31:51 PM,3.01,,,,,
5203,06/27/11 12:31:52 PM,3.01,,,,,
5204,06/27/11 12:31:53 PM,3.01,,,,,
5205,06/27/11 12:31:54 PM,3.01,,,,,
5206,06/27/11 12:31:55 PM,3.01,,,,,
5207,06/27/11 12:31:56 PM,3.01,,,,,
5208,06/27/11 12:31:57 PM,3.01,,,,,
5209,06/27/11 12:31:58 PM,3.01,,,,,
5210,06/27/11 12:31:59 PM,3.01,,,,,
5211,06/27/11 12:32:00 PM,3.01,,,,,
5212,06/27/11 12:32:01 PM,3.01,,,,,
5213,06/27/11 12:32:02 PM,3.01,,,,,
5214,06/27/11 12:32:03 PM,3.01,,,,,
5215,06/27/11 12:32:04 PM,3.01,,,,,
5216,06/27/11 12:32:05 PM,3.01,,,,,
5217,06/27/11 12:32:06 PM,3.01,,,,,
5218,06/27/11 12:32:07 PM,3.01,,,,,
5219,06/27/11 12:32:08 PM,3.01,,,,,
5220,06/27/11 12:32:09 PM,3.01,,,,,
5221,06/27/11 12:32:10 PM,3.01,,,,,
5222,06/27/11 12:32:11 PM,3.01,,,,,
5223,06/27/11 12:32:12 PM,3.01,,,,,
5224,06/27/11 12:32:13 PM,3.01,,,,,
5225,06/27/11 12:32:14 PM,3.01,,,,,
5226,06/27/11 12:32:15 PM,3.01,,,,,
5227,06/27/11 12:32:16 PM,3.01,,,,,
5228,06/27/11 12:32:17 PM,3.01,,,,,
5229,06/27/11 12:32:18 PM,3.01,,,,,
5230,06/27/11 12:32:19 PM,3.01,,,,,
5231,06/27/11 12:32:20 PM,3.01,,,,,
5232,06/27/11 12:32:21 PM,3.01,,,,,
5233,06/27/11 12:32:22 PM,3.01,,,,,
5234,06/27/11 12:32:23 PM,3.01,,,,,
5235,06/27/11 12:32:24 PM,3.01,,,,,
5236,06/27/11 12:32:25 PM,3.01,,,,,
5237,06/27/11 12:32:26 PM,3.01,,,,,
5238,06/27/11 12:32:27 PM,3.01,,,,,
5239,06/27/11 12:32:28 PM,3.01,,,,,
5240,06/27/11 12:32:29 PM,3.01,,,,,
5241,06/27/11 12:32:30 PM,3.01,,,,,
5242,06/27/11 12:32:31 PM,3.01,,,,,
5243,06/27/11 12:32:32 PM,3.01,,,,,
5244,06/27/11 12:32:33 PM,3.01,,,,,
5245,06/27/11 12:32:34 PM,3.01,,,,,
5246,06/27/11 12:32:35 PM,3.01,,,,,
5247,06/27/11 12:32:36 PM,3.01,,,,,
5248,06/27/11 12:32:37 PM,3.01,,,,,
5249,06/27/11 12:32:38 PM,3.01,,,,,
5250,06/27/11 12:32:39 PM,3.01,,,,,
5251,06/27/11 12:32:40 PM,3.01,,,,,
5252,06/27/11 12:32:41 PM,3.01,,,,,
5253,06/27/11 12:32:42 PM,3.01,,,,,
5254,06/27/11 12:32:43 PM,3.01,,,,,
5255,06/27/11 12:32:44 PM,3.01,,,,,
5256,06/27/11 12:32:45 PM,3.01,,,,,
5257,06/27/11 12:32:46 PM,3.01,,,,,
5258,06/27/11 12:32:47 PM,3.01,,,,,
5259,06/27/11 12:32:48 PM,3.01,,,,,
5260,06/27/11 12:32:49 PM,3.01,,,,,
5261,06/27/11 12:32:50 PM,3.01,,,,,
5262,06/27/11 12:32:51 PM,3.01,,,,,
5263,06/27/11 12:32:52 PM,3.01,,,,,
5264,06/27/11 12:32:53 PM,3.01,,,,,
5265,06/27/11 12:32:54 PM,3.01,,,,,
5266,06/27/11 12:32:55 PM,3.01,,,,,
5267,06/27/11 12:32:56 PM,3.01,,,,,
5268,06/27/11 12:32:57 PM,3.01,,,,,
5269,06/27/11 12:32:58 PM,3.01,,,,,
5270,06/27/11 12:32:59 PM,3.01,,,,,
5271,06/27/11 12:33:00 PM,3.01,,,,,
5272,06/27/11 12:33:01 PM,3.01,,,,,
5273,06/27/11 12:33:02 PM,3.01,,,,,
5274,06/27/11 12:33:03 PM,3.01,,,,,
5275,06/27/11 12:33:04 PM,3.01,,,,,
5276,06/27/11 12:33:05 PM,3.01,,,,,
5277,06/27/11 12:33:06 PM,3.01,,,,,
5278,06/27/11 12:33:07 PM,3.01,,,,,
5279,06/27/11 12:33:08 PM,3.01,,,,,
5280,06/27/11 12:33:09 PM,3.01,,,,,
5281,06/27/11 12:33:10 PM,3.01,,,,,
5282,06/27/11 12:33:11 PM,3.01,,,,,
5283,06/27/11 12:33:12 PM,3.01,,,,,
5284,06/27/11 12:33:13 PM,3.01,,,,,
5285,06/27/11 12:33:14 PM,3.01,,,,,
5286,06/27/11 12:33:15 PM,3.01,,,,,
5287,06/27/11 12:33:16 PM,3.01,,,,,
5288,06/27/11 12:33:17 PM,3.01,,,,,
5289,06/27/11 12:33:18 PM,3.01,,,,,
5290,06/27/11 12:33:19 PM,3.01,,,,,
5291,06/27/11 12:33:20 PM,3.01,,,,,
5292,06/27/11 12:33:21 PM,3.01,,,,,
5293,06/27/11 12:33:22 PM,3.01,,,,,
5294,06/27/11 12:33:23 PM,3.01,,,,,
5295,06/27/11 12:33:24 PM,3.01,,,,,
5296,06/27/11 12:33:25 PM,3.01,,,,,
5297,06/27/11 12:33:26 PM,3.01,,,,,
5298,06/27/11 12:33:27 PM,3.01,,,,,
5299,06/27/11 12:33:28 PM,3.01,,,,,
5300,06/27/11 12:33:29 PM,3.01,,,,,
5301,06/27/11 12:33:30 PM,3.01,,,,,
5302,06/27/11 12:33:31 PM,3.01,,,,,
5303,06/27/11 12:33:32 PM,3.01,,,,,
5304,06/27/11 12:33:33 PM,3.01,,,,,
5305,06/27/11 12:33:34 PM,3.01,,,,,
5306,06/27/11 12:33:35 PM,3.01,,,,,
5307,06/27/11 12:33:36 PM,3.01,,,,,
5308,06/27/11 12:33:37 PM,3.01,,,,,
5309,06/27/11 12:33:38 PM,3.01,,,,,
5310,06/27/11 12:33:39 PM,3.01,,,,,
5311,06/27/11 12:33:40 PM,3.01,,,,,
5312,06/27/11 12:33:41 PM,3.01,,,,,
5313,06/27/11 12:33:42 PM,3.01,,,,,
5314,06/27/11 12:33:43 PM,3.01,,,,,
5315,06/27/11 12:33:44 PM,3.01,,,,,
5316,06/27/11 12:33:45 PM,3.01,,,,,
5317,06/27/11 12:33:46 PM,3.01,,,,,
5318,06/27/11 12:33:47 PM,3.01,,,,,
5319,06/27/11 12:33:48 PM,3.01,,,,,
5320,06/27/11 12:33:49 PM,3.01,,,,,
5321,06/27/11 12:33:50 PM,3.01,,,,,
5322,06/27/11 12:33:51 PM,3.01,,,,,
5323,06/27/11 12:33:52 PM,3.01,,,,,
5324,06/27/11 12:33:53 PM,3.01,,,,,
5325,06/27/11 12:33:54 PM,3.01,,,,,
5326,06/27/11 12:33:55 PM,3.01,,,,,
5327,06/27/11 12:33:56 PM,3.01,,,,,
5328,06/27/11 12:33:57 PM,3.01,,,,,
5329,06/27/11 12:33:58 PM,3.01,,,,,
5330,06/27/11 12:33:59 PM,3.01,,,,,
5331,06/27/11 12:34:00 PM,3.01,,,,,
5332,06/27/11 12:34:01 PM,3.01,,,,,
5333,06/27/11 12:34:02 PM,3.01,,,,,
5334,06/27/11 12:34:03 PM,3.01,,,,,
5335,06/27/11 12:34:04 PM,3.01,,,,,
5336,06/27/11 12:34:05 PM,3.01,,,,,
5337,06/27/11 12:34:06 PM,3.01,,,,,
5338,06/27/11 12:34:07 PM,3.01,,,,,
5339,06/27/11 12:34:08 PM,3.01,,,,,
5340,06/27/11 12:34:09 PM,3.01,,,,,
5341,06/27/11 12:34:10 PM,3.01,,,,,
5342,06/27/11 12:34:11 PM,3.01,,,,,
5343,06/27/11 12:34:12 PM,3.01,,,,,
5344,06/27/11 12:34:13 PM,3.01,,,,,
5345,06/27/11 12:34:14 PM,3.01,,,,,
5346,06/27/11 12:34:15 PM,3.01,,,,,
5347,06/27/11 12:34:16 PM,3.01,,,,,
5348,06/27/11 12:34:17 PM,3.01,,,,,
5349,06/27/11 12:34:18 PM,3.01,,,,,
5350,06/27/11 12:34:19 PM,3.01,,,,,
